created_at,text,score,category,market_relevant,term,event_date,SP500_ret_1d,SP500_ret_3d,VIX_ret_1d,VIX_ret_3d,USDCHF_ret_1d,USDCHF_ret_3d,GOLD_ret_1d,GOLD_ret_3d
2017-06-17 06:32:00+00:00," ""'National Security Presidential Memorandum on Strengthening the Policy of the United States Toward Cuba' Memorandum… https://t.co/RVr9Dg2hXt""",3,geopolitics,True,term1,2017-06-19 00:00:00+00:00,-0.6696637362016253,-0.772784607834201,4.725166601019171,1.060748870696016,0.3124405976624929,-0.05549476254777993,-0.2571894629043395,0.2732699363040577
2017-06-17 09:30:00+00:00," ""Back from Miami where my Cuban/American friends are very happy with what I signed today. Another campaign promise that I did not forget!""",6,domestic_politics,False,term1,2017-06-19 00:00:00+00:00,-0.6696637362016253,-0.772784607834201,4.725166601019171,1.060748870696016,0.3124405976624929,-0.05549476254777993,-0.2571894629043395,0.2732699363040577
2017-06-17 09:31:00+00:00," ""RT @seanhannity: #Hannity Starts in 30 minutes with @newtgingrich and my monologue on the Deep State’s allies in the media""",5,domestic_politics,False,term1,2017-06-19 00:00:00+00:00,-0.6696637362016253,-0.772784607834201,4.725166601019171,1.060748870696016,0.3124405976624929,-0.05549476254777993,-0.2571894629043395,0.2732699363040577
2017-06-17 22:08:00+00:00," ""Thoughts and prayers with the sailors of USS Fitzgerald and their families. Thank you to our Japanese allies for th… https://t.co/BBvmTFxVkk""",5,geopolitics,False,term1,2017-06-19 00:00:00+00:00,-0.6696637362016253,-0.772784607834201,4.725166601019171,1.060748870696016,0.3124405976624929,-0.05549476254777993,-0.2571894629043395,0.2732699363040577
2017-06-19 05:51:00+00:00," ""Camp David is a very special place. An honor to have spent the weekend there. Military runs it so well and are so proud of what they do!""",5,domestic_politics,False,term1,2017-06-19 00:00:00+00:00,-0.6696637362016253,-0.772784607834201,4.725166601019171,1.060748870696016,0.3124405976624929,-0.05549476254777993,-0.2571894629043395,0.2732699363040577
2017-06-19 05:52:00+00:00," ""RT @WhiteHouse: Happy Father's Day! https://t.co/32tFoVa4Ov""",5,other,False,term1,2017-06-19 00:00:00+00:00,-0.6696637362016253,-0.772784607834201,4.725166601019171,1.060748870696016,0.3124405976624929,-0.05549476254777993,-0.2571894629043395,0.2732699363040577
2017-06-19 19:59:00+00:00," ""Jay Sekulow on @foxandfriends now.""",5,domestic_politics,False,term1,2017-06-19 00:00:00+00:00,-0.6696637362016253,-0.772784607834201,4.725166601019171,1.060748870696016,0.3124405976624929,-0.05549476254777993,-0.2571894629043395,0.2732699363040577
2017-06-20 04:15:00+00:00," ""My heartfelt thoughts and prayers are with the 7 @USNavy sailors of the #USSFitzgerald and their families. ➡️… https://t.co/L3u5c8Iymh""",5,domestic_politics,False,term1,2017-06-20 00:00:00+00:00,-0.0582644390069199,0.05211341329332829,-1.012888215052687,-7.734799497872015,-0.14138568968211707,-0.43236466955309893,0.1933943927528203,1.2248147600221595
2017-06-20 04:27:00+00:00," ""....getting great border security and healthcare. #VoteRalphNorman tomorrow!""",5,domestic_politics,False,term1,2017-06-20 00:00:00+00:00,-0.0582644390069199,0.05211341329332829,-1.012888215052687,-7.734799497872015,-0.14138568968211707,-0.43236466955309893,0.1933943927528203,1.2248147600221595
2017-06-20 04:29:00+00:00," ""Karen Handle's opponent in #GA06 can't even vote in the district he wants to represent....""",4,domestic_politics,False,term1,2017-06-20 00:00:00+00:00,-0.0582644390069199,0.05211341329332829,-1.012888215052687,-7.734799497872015,-0.14138568968211707,-0.43236466955309893,0.1933943927528203,1.2248147600221595
2017-06-20 04:34:00+00:00," ""Karen Handel's opponent in #GA06 can't even vote in the district he wants to represent....""",4,domestic_politics,False,term1,2017-06-20 00:00:00+00:00,-0.0582644390069199,0.05211341329332829,-1.012888215052687,-7.734799497872015,-0.14138568968211707,-0.43236466955309893,0.1933943927528203,1.2248147600221595
2017-06-20 05:53:00+00:00," ""It was my great honor to welcome President @JC_Varela &amp; Mrs. Varela from Panama this afternoon.🇺🇸🇵🇦 ➡️… https://t.co/770OJj2uYb""",5,geopolitics,False,term1,2017-06-20 00:00:00+00:00,-0.0582644390069199,0.05211341329332829,-1.012888215052687,-7.734799497872015,-0.14138568968211707,-0.43236466955309893,0.1933943927528203,1.2248147600221595
2017-06-20 07:44:00+00:00," ""Melania and I offer our deepest condolences to the family of Otto Warmbier. Full statement: https://t.co/8kmcA6YtFD https://t.co/EhrP4BiJeB""",4,domestic_politics,False,term1,2017-06-20 00:00:00+00:00,-0.0582644390069199,0.05211341329332829,-1.012888215052687,-7.734799497872015,-0.14138568968211707,-0.43236466955309893,0.1933943927528203,1.2248147600221595
2017-06-20 07:56:00+00:00," ""RT @FoxNews: New Poll Shows @POTUS Approval at 50 Percent https://t.co/FRWlSVvxzQ""",5,domestic_politics,False,term1,2017-06-20 00:00:00+00:00,-0.0582644390069199,0.05211341329332829,-1.012888215052687,-7.734799497872015,-0.14138568968211707,-0.43236466955309893,0.1933943927528203,1.2248147600221595
2017-06-20 07:57:00+00:00," ""RT @joegooding: What's happening in our country isn't just an assault on our @POTUS @realDonaldTrump it's an assault on the America… https://t.co/ejjy0OLuqX""",5,domestic_politics,False,term1,2017-06-20 00:00:00+00:00,-0.0582644390069199,0.05211341329332829,-1.012888215052687,-7.734799497872015,-0.14138568968211707,-0.43236466955309893,0.1933943927528203,1.2248147600221595
2017-06-21 00:41:00+00:00," ""The U.S. once again condemns the brutality of the North Korean regime as we mourn its latest victim. Video: https://t.co/Rvm11ZbPk7""",5,geopolitics,True,term1,2017-06-21 00:00:00+00:00,-0.04557820722176519,0.14205725813654196,-2.5116321652434594,-7.906980292741659,-0.2257228114091109,-0.5489204505356491,0.3377795632466854,0.23323342103271247
2017-06-21 09:42:00+00:00," ""It was a great honor to welcome President Petro Poroshenko of Ukraine to the @WhiteHouse today with @VP Pence. ➡️… https://t.co/J1ulOd6pYQ""",5,geopolitics,True,term1,2017-06-21 00:00:00+00:00,-0.04557820722176519,0.14205725813654196,-2.5116321652434594,-7.906980292741659,-0.2257228114091109,-0.5489204505356491,0.3377795632466854,0.23323342103271247
2017-06-21 10:21:00+00:00," ""Things are looking great for Karen H!""",5,domestic_politics,False,term1,2017-06-21 00:00:00+00:00,-0.04557820722176519,0.14205725813654196,-2.5116321652434594,-7.906980292741659,-0.2257228114091109,-0.5489204505356491,0.3377795632466854,0.23323342103271247
2017-06-21 10:33:00+00:00," ""Thank you @FoxNews 'Huge win for President Trump and GOP in Georgia Congressional Special Election.'""",6,domestic_politics,False,term1,2017-06-21 00:00:00+00:00,-0.04557820722176519,0.14205725813654196,-2.5116321652434594,-7.906980292741659,-0.2257228114091109,-0.5489204505356491,0.3377795632466854,0.23323342103271247
2017-06-21 11:12:00+00:00," ""Ralph Norman ran a fantastic race to win in the Great State of South Carolina's 5th District. We are all honored by your success tonight!""",5,domestic_politics,False,term1,2017-06-21 00:00:00+00:00,-0.04557820722176519,0.14205725813654196,-2.5116321652434594,-7.906980292741659,-0.2257228114091109,-0.5489204505356491,0.3377795632466854,0.23323342103271247
2017-06-22 07:04:00+00:00," ""Just landed in Iowa. See everyone soon! #MAGA🇺🇸""",5,domestic_politics,False,term1,2017-06-22 00:00:00+00:00,0.15609155178168002,-0.6210769023413433,-4.389304432874975,5.534359758727668,-0.06581671693123704,-0.01234446525418037,0.6893215577291516,-0.09618076269290089
2017-06-22 07:48:00+00:00," ""Thank you Kirkwood Community College. Heading to the U.S. Cellular Center now for an 8pmE MAKE AMERICA GREAT AGAIN… https://t.co/n6LS32a6Zn""",5,domestic_politics,False,term1,2017-06-22 00:00:00+00:00,0.15609155178168002,-0.6210769023413433,-4.389304432874975,5.534359758727668,-0.06581671693123704,-0.01234446525418037,0.6893215577291516,-0.09618076269290089
2017-06-22 19:11:00+00:00," ""Great night in Iowa - special people. Thank you!""",5,domestic_politics,False,term1,2017-06-22 00:00:00+00:00,0.15609155178168002,-0.6210769023413433,-4.389304432874975,5.534359758727668,-0.06581671693123704,-0.01234446525418037,0.6893215577291516,-0.09618076269290089
2017-06-22 21:18:00+00:00," ""Former Homeland Security Advisor Jeh Johnson is latest top intelligence official to state there was no grand scheme between Trump &amp; Russia.""",6,domestic_politics,False,term1,2017-06-23 00:00:00+00:00,0.031580179462329924,0.09801470410803666,-1.1976131112890465,0.09979316118465761,-0.25828209623175835,-1.1740976257379396,-0.788083324992542,-0.6527584373988781
2017-06-22 22:01:00+00:00," ""...Why did Democratic National Committee turn down the DHS offer to protect against hacks (long prior to election). It's all a big Dem HOAX!""",5,domestic_politics,False,term1,2017-06-23 00:00:00+00:00,0.031580179462329924,0.09801470410803666,-1.1976131112890465,0.09979316118465761,-0.25828209623175835,-1.1740976257379396,-0.788083324992542,-0.6527584373988781
2017-06-22 22:15:00+00:00," ""I certainly hope the Democrats do not force Nancy P out. That would be very bad for the Republican Party - and please let Cryin' Chuck stay!""",5,domestic_politics,False,term1,2017-06-23 00:00:00+00:00,0.031580179462329924,0.09801470410803666,-1.1976131112890465,0.09979316118465761,-0.25828209623175835,-1.1740976257379396,-0.788083324992542,-0.6527584373988781
2017-06-23 07:27:00+00:00," ""We're all thinking of you @SteveScalise! #TeamScalise https://t.co/Yqf6exhm7x""",5,domestic_politics,False,term1,2017-06-23 00:00:00+00:00,0.031580179462329924,0.09801470410803666,-1.1976131112890465,0.09979316118465761,-0.25828209623175835,-1.1740976257379396,-0.788083324992542,-0.6527584373988781
2017-06-23 10:33:00+00:00," "".@FLOTUS &amp; I were honored to host our first WH Congressional Picnic. A wonderful evening &amp; tradition. @MarineBand:… https://t.co/h5L4myWmam""",5,domestic_politics,False,term1,2017-06-23 00:00:00+00:00,0.031580179462329924,0.09801470410803666,-1.1976131112890465,0.09979316118465761,-0.25828209623175835,-1.1740976257379396,-0.788083324992542,-0.6527584373988781
2017-06-23 11:00:00+00:00," ""RT @foxnation: .@SenTedCruz: I want to Get to a 'Yes' Vote: https://t.co/g0vafw4ef2""",5,domestic_politics,False,term1,2017-06-23 00:00:00+00:00,0.031580179462329924,0.09801470410803666,-1.1976131112890465,0.09979316118465761,-0.25828209623175835,-1.1740976257379396,-0.788083324992542,-0.6527584373988781
2017-06-23 11:02:00+00:00," ""RT @foxandfriends: POTUS the predictor? President Trump foretold housing upswing in 2012 https://t.co/N3LMDZKTK1""",7,economy,True,term1,2017-06-23 00:00:00+00:00,0.031580179462329924,0.09801470410803666,-1.1976131112890465,0.09979316118465761,-0.25828209623175835,-1.1740976257379396,-0.788083324992542,-0.6527584373988781
2017-06-23 18:07:00+00:00," ""Will be on @foxandfriends. Enjoy!""",5,domestic_politics,False,term1,2017-06-23 00:00:00+00:00,0.031580179462329924,0.09801470410803666,-1.1976131112890465,0.09979316118465761,-0.25828209623175835,-1.1740976257379396,-0.788083324992542,-0.6527584373988781
2017-06-24 05:32:00+00:00," ""WEEKLY ADDRESS🇺🇸 https://t.co/P1f12i9Gvt""",5,domestic_politics,False,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-24 08:43:00+00:00," ""Just out: The Obama Administration knew far in advance of November 8th about election meddling by Russia. Did nothing about it. WHY?""",5,domestic_politics,False,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-25 04:44:00+00:00," ""Obama Administration official said they 'choked' when it came to acting on Russian meddling of election. They didn't want to hurt Hillary?""",5,domestic_politics,False,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-25 04:50:00+00:00," ""I cannot imagine that these very fine Republican Senators would allow the American people to suffer a broken ObamaCare any longer!""",6,domestic_politics,True,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-25 05:23:00+00:00," ""MAKE AMERICA GREAT AGAIN!""",5,domestic_politics,False,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-25 20:00:00+00:00," ""Hillary Clinton colluded with the Democratic Party in order to beat Crazy Bernie Sanders. Is she allowed to so collude? Unfair to Bernie!""",4,domestic_politics,False,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-25 20:07:00+00:00," ""I am on @foxandfriends - Enjoy!""",5,other,False,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-26 20:37:00+00:00," ""The reason that President Obama did NOTHING about Russia after being notified by the CIA of meddling is that he expected Clinton would win..""",5,domestic_politics,False,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-26 20:59:00+00:00," ""The real story is that President Obama did NOTHING after being informed in August about Russian meddling. With 4 months looking at Russia...""",4,domestic_politics,False,term1,2017-06-26 00:00:00+00:00,-0.807282488613354,-0.794159931638585,11.71718026044367,15.555555769623894,0.31259694671464966,-1.034764457724084,0.008021791063195846,-0.16850658541052665
2017-06-27 02:16:00+00:00," ""RT @WhiteHouse: #Obamacare has led to higher costs and fewer health insurance options for millions of Americans. It has failed the… https://t.co/fhr764E984""",3,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 02:25:00+00:00," ""Very grateful for the 9-O decision from the U. S. Supreme Court. We must keep America SAFE!""",6,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 18:46:00+00:00," ""RT @JeffTutorials: @realDonaldTrump  https://t.co/6sDcyiW4Kt""",4,other,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 19:00:00+00:00," ""RT @foxandfriends: Mark Levin: The collusion is among the Democrats https://t.co/Qrca7r01BI""",5,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 19:00:00+00:00," ""RT @foxandfriends: Mark Levin: The collusion is among the Democrats https://t.co/Qrca7r01BI""",5,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 19:00:00+00:00," ""RT @foxandfriends: Hannity: Russia allegations 'boomeranging back' on Democrats https://t.co/lvdrpxpcp9""",5,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 19:00:00+00:00," ""RT @foxandfriends: Hannity: Russia allegations 'boomeranging back' on Democrats https://t.co/lvdrpxpcp9""",5,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 19:19:00+00:00," ""RT @foxandfriends: Another Dem 'queasy' over claim of Loretta Lynch meddling in Clinton case https://t.co/wdQ9MduxOO""",5,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 19:23:00+00:00," ""RT @foxandfriends: President Trump officially nominates former Assistant Attorney General Christopher Wray to head the FBI https://t.co/ld7xuw95jw""",5,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 19:32:00+00:00," ""RT @ericbolling: Good morning friends!  'The Swamp' out today.  President Trump has a copy... get yours here https://t.co/TntLPNCCjR. #maga!!""",5,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-27 20:30:00+00:00," ""Fake News CNN is looking at big management changes now that they got caught falsely pushing their phony Russian stories. Ratings way down!""",4,domestic_politics,False,term1,2017-06-27 00:00:00+00:00,0.8808066374833751,0.16657281998187648,-9.312844914712977,1.084989882516108,-1.2269485851459478,-1.7514630978134715,0.12836774346900826,-0.4573229405115847
2017-06-28 18:49:00+00:00," ""The failing @nytimes writes false story after false story about me. They don't even call to verify the facts of a story. A Fake News Joke!""",5,domestic_politics,False,term1,2017-06-28 00:00:00+00:00,-0.8600023246820618,-0.47855040668932264,14.057825373385374,11.864412420129772,-0.11765773354143896,-0.15618601763390075,-0.3044910919971955,-2.4118570181039667
2017-06-28 19:03:00+00:00," ""RT @foxandfriends: HAPPENING TODAY: House to vote on immigration bills including 'Kate’s Law' and 'No Sanctuary for Criminals Act' https://t.co/FvV5x0tUG5""",4,domestic_politics,False,term1,2017-06-28 00:00:00+00:00,-0.8600023246820618,-0.47855040668932264,14.057825373385374,11.864412420129772,-0.11765773354143896,-0.15618601763390075,-0.3044910919971955,-2.4118570181039667
2017-06-29 05:06:00+00:00," ""It was my great honor to welcome the 2016 World Series Champion Chicago @Cubs ⚾️ to the @WhiteHouse this afternoon.… https://t.co/GvPhJ9hZdv""",5,domestic_politics,False,term1,2017-06-29 00:00:00+00:00,0.15332318107058043,,-2.272721020491593,,-0.4138591812539807,0.40343285770741344,-0.28130526742935924,
2017-06-29 05:26:00+00:00," ""Democrats purposely misstated Medicaid under new Senate bill - actually goes up. https://t.co/necCt4K6UH""",5,domestic_politics,False,term1,2017-06-29 00:00:00+00:00,0.15332318107058043,,-2.272721020491593,,-0.4138591812539807,0.40343285770741344,-0.28130526742935924,
2017-06-29 09:51:00+00:00," ""Tomorrow the House votes on #KatesLaw &amp; No Sanctuary For Criminals Act. Lawmakers must vote to put American safety… https://t.co/p3vd8IXXaD""",5,domestic_politics,False,term1,2017-06-29 00:00:00+00:00,0.15332318107058043,,-2.272721020491593,,-0.4138591812539807,0.40343285770741344,-0.28130526742935924,
2017-06-29 20:27:00+00:00," ""New Sugar deal negotiated with Mexico is a very good one for both Mexico and the U.S. Had no deal for many years which hurt U.S. badly.""",8,trade,True,term1,2017-06-29 00:00:00+00:00,0.15332318107058043,,-2.272721020491593,,-0.4138591812539807,0.40343285770741344,-0.28130526742935924,
2017-06-30 02:13:00+00:00," ""MAKE AMERICA SAFE AGAIN!  #NoSanctuaryForCriminalsAct  #KatesLaw #SaveAmericanLives   https://t.co/jbN4hPjqjS""",4,domestic_politics,False,term1,2017-06-30 00:00:00+00:00,0.23108338495552266,0.37674711601629085,0.3577814021571282,-0.9839052535681433,0.3768451203866609,0.9107100808284677,-1.8376664508028187,-1.6361672891692036
2017-06-30 05:13:00+00:00," ""'Mattis Says Trump’s Warning Stopped Chemical Weapons Attack In Syria' https://t.co/XL9LLNKh8i""",7,geopolitics,True,term1,2017-06-30 00:00:00+00:00,0.23108338495552266,0.37674711601629085,0.3577814021571282,-0.9839052535681433,0.3768451203866609,0.9107100808284677,-1.8376664508028187,-1.6361672891692036
2017-06-30 06:28:00+00:00," ""Good news out of the House with the passing of 'No Sanctuary for Criminals Act.' Hopefully Senate will follow.""",6,domestic_politics,False,term1,2017-06-30 00:00:00+00:00,0.23108338495552266,0.37674711601629085,0.3577814021571282,-0.9839052535681433,0.3768451203866609,0.9107100808284677,-1.8376664508028187,-1.6361672891692036
2017-06-30 06:53:00+00:00," ""Statement on House Passage of Kate’s Law and No Sanctuary for Criminals Act. https://t.co/uPRy9XgK5A""",5,domestic_politics,False,term1,2017-06-30 00:00:00+00:00,0.23108338495552266,0.37674711601629085,0.3577814021571282,-0.9839052535681433,0.3768451203866609,0.9107100808284677,-1.8376664508028187,-1.6361672891692036
2017-06-30 07:10:00+00:00," ""Our new American Energy Policy will unlock MILLIONS of jobs &amp; TRILLIONS in wealth. We are on the cusp of a true ene… https://t.co/w5Y7UXZSSD""",8,economy,True,term1,2017-06-30 00:00:00+00:00,0.23108338495552266,0.37674711601629085,0.3577814021571282,-0.9839052535681433,0.3768451203866609,0.9107100808284677,-1.8376664508028187,-1.6361672891692036
2017-06-30 09:44:00+00:00," ""Just finished a very good meeting with the President of South Korea. Many subjects discussed including North Korea and new trade deal!""",8,trade,True,term1,2017-06-30 00:00:00+00:00,0.23108338495552266,0.37674711601629085,0.3577814021571282,-0.9839052535681433,0.3768451203866609,0.9107100808284677,-1.8376664508028187,-1.6361672891692036
2017-06-30 18:48:00+00:00," ""Crime and killings in Chicago have reached such epidemic proportions that I am sending in Federal help. 1714 shootings in Chicago this year!""",3,domestic_politics,False,term1,2017-06-30 00:00:00+00:00,0.23108338495552266,0.37674711601629085,0.3577814021571282,-0.9839052535681433,0.3768451203866609,0.9107100808284677,-1.8376664508028187,-1.6361672891692036
2017-06-30 20:55:00+00:00," ""Watched low rated @Morning_Joe for first time in long time. FAKE NEWS. He called me to stop a National Enquirer article. I said no! Bad show""",5,domestic_politics,False,term1,2017-06-30 00:00:00+00:00,0.23108338495552266,0.37674711601629085,0.3577814021571282,-0.9839052535681433,0.3768451203866609,0.9107100808284677,-1.8376664508028187,-1.6361672891692036
2017-07-01 04:55:00+00:00," ""The era of strategic patience with the North Korea regime has failed. That patience is over. We are working closely… https://t.co/MxN04V2Yn4""",3,geopolitics,True,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-01 06:43:00+00:00," ""America will THINK BIG once again. We will inspire millions of children to carry on the proud tradition of American… https://t.co/hZCMp5cSJc""",6,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-01 20:44:00+00:00," ""Happy Canada Day to all of the great people of Canada and to your Prime Minister and my new found friend @JustinTrudeau. #Canada150""",6,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-01 20:59:00+00:00," ""Word is that @Greta Van Susteren was let go by her out of control bosses at @NBC &amp; @Comcast because she refused to go along w/ 'Trump hate!'""",5,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-01 21:07:00+00:00," ""Numerous states are refusing to give information to the very distinguished VOTER FRAUD PANEL. What are they trying to hide?""",5,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-01 21:12:00+00:00," ""I am extremely pleased to see that @CNN has finally been exposed as #FakeNews and garbage journalism. It's about time!""",5,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-02 05:01:00+00:00," ""Weekly Address🇺🇸 #KatesLaw #NoSanctuaryForCriminalsAct Statement: https://t.co/I8cqKGDK2B https://t.co/00mao6Vk7R""",4,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-02 05:38:00+00:00," ""Getting rdy to leave for tonight's Celebrate Freedom Concert honoring our GREAT VETERANS w/ so many of my evangelic… https://t.co/shfTAoMJry""",5,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-02 06:08:00+00:00," ""I am thinking about changing the name #FakeNews CNN to #FraudNewsCNN!""",4,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-02 06:41:00+00:00," ""My use of social media is not Presidential - it’s MODERN DAY PRESIDENTIAL. Make America Great Again!""",5,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-02 21:21:00+00:00," ""#FraudNewsCNN #FNN https://t.co/WYUnHjjUjg""",4,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-03 04:04:00+00:00," ""The dishonest media will NEVER keep us from accomplishing our objectives on behalf of our GREAT AMERICAN PEOPLE!… https://t.co/EwnwCeuGMv""",5,domestic_politics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-03 19:00:00+00:00," ""Will be speaking with Germany and France this morning.""",5,geopolitics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-03 19:19:00+00:00," ""Spoke yesterday with the King of Saudi Arabia about peace in the Middle-East. Interesting things are happening!""",7,geopolitics,True,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-03 19:38:00+00:00," ""Will be speaking with Italy this morning!""",5,geopolitics,False,term1,2017-07-03 00:00:00+00:00,,-0.7929160311481548,,11.764702882433804,0.4421770906318826,0.5527213632898532,,0.3530607333620192
2017-07-04 04:44:00+00:00," ""Thank you to Shawn Steel for the nice words on @FoxNews.""",5,domestic_politics,False,term1,2017-07-04 00:00:00+00:00,,,,,0.08928876436925298,-0.31252305244297723,,
2017-07-04 05:10:00+00:00," ""Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?""",8,economy,True,term1,2017-07-04 00:00:00+00:00,,,,,0.08928876436925298,-0.31252305244297723,,
2017-07-04 10:19:00+00:00," ""North Korea has just launched another missile. Does this guy have anything better to do with his life? Hard to believe that South Korea.....""",2,geopolitics,True,term1,2017-07-04 00:00:00+00:00,,,,,0.08928876436925298,-0.31252305244297723,,
2017-07-04 10:24:00+00:00," ""....and Japan will put up with this much longer. Perhaps China will put a heavy move on North Korea and end this nonsense once and for all!""",3,geopolitics,True,term1,2017-07-04 00:00:00+00:00,,,,,0.08928876436925298,-0.31252305244297723,,
2017-07-04 18:38:00+00:00," ""#HappyIndependenceDay  #July4 #USA🇺🇸 https://t.co/NsFslPEFrp""",5,domestic_politics,False,term1,2017-07-04 00:00:00+00:00,,,,,0.08928876436925298,-0.31252305244297723,,
